n t exp p1 p2 p3 p4 p32 p42 ap 
160.0 0.010364972 0.009268049124511232 0.03427334381694354 0.027466355789798717 0.014658007745919967 0.017434583337748246 0.010259804660037149 0.00857244693121831 0.008819926064778407 
161.0 0.009723549 0.009317245188387004 0.03448755221484482 0.02766986721808023 0.014792830593544387 0.017555465426287855 0.010388452991907146 0.00867993737906679 0.008920363884619715 
162.0 0.009880268499999999 0.009366702391653424 0.03470176061274611 0.027873575838330306 0.014928190215056737 0.017676917094055333 0.010517902871016208 0.008788097549331771 0.009021427485270002 
163.0 0.009928953 0.009416422120473856 0.0349159690106474 0.028077480433299076 0.015064086610456903 0.017798938341050674 0.010648154297364336 0.008896927442013255 0.009123116866729267 
164.0 0.010003508500000001 0.009466405768369605 0.03513017740854868 0.02828157980067252 0.015200519779744778 0.017921529167273884 0.01077920727095153 0.009006427057111238 0.009225432028997517 
165.0 0.010122852 0.009516654736258979 0.03534438580644996 0.028485872752799245 0.01533748972292026 0.018044689572724967 0.010911061791777789 0.009116596394625724 0.009328372972074742 
166.0 0.010250514 0.009567170432496547 0.03555859420435125 0.028690358116423936 0.01547499643998324 0.018168419557403916 0.011043717859843111 0.00922743545455671 0.00943193969596095 
167.0 0.012339817999999999 0.009617954272912621 0.03577280260225254 0.0288950347324271 0.015613039930933615 0.01829271912131073 0.011177175475147502 0.0093389442369042 0.009536132200656139 
168.0 0.0103878255 0.009669007680852928 0.03598701100015383 0.029099901455571196 0.015751620195771285 0.018417588264445412 0.011311434637690956 0.009451122741668188 0.009640950486160307 
169.0 0.01049809 0.009720332087218508 0.036201219398055116 0.029304957154252687 0.015890737234496147 0.018543026986807966 0.011446495347473476 0.009563970968848678 0.009746394552473454 
170.0 0.010632652 0.009771928930505823 0.0364154277959564 0.029510200710260052 0.016030391047108104 0.018669035288398382 0.011582357604495061 0.009677488918445672 0.009852464399595582 
171.0 0.010711063 0.00982379965684706 0.03662963619385769 0.029715631018537393 0.016170581633607052 0.01879561316921667 0.011719021408755713 0.009791676590459165 0.009959160027526691 
172.0 0.0107842175 0.009875945720050686 0.036843844591758976 0.029921246986953698 0.0163113089939929 0.01892276062926283 0.011856486760255431 0.00990653398488916 0.010066481436266778 
173.0 0.011207624499999999 0.009928368581642165 0.037058052989660265 0.030127047536077357 0.016452573128265546 0.01905047766853685 0.011994753658994212 0.010022061101735657 0.010174428625815848 
174.0 0.011490788 0.009981069710904945 0.037272261387561546 0.030333031598955937 0.016594374036424896 0.01917876428703874 0.01213382210497206 0.010138257940998657 0.010283001596173897 
175.0 0.011114843000000001 0.010034050584921636 0.03748646978546283 0.030539198120901053 0.016736711718470854 0.0193076204847685 0.012273692098188972 0.010255124502678155 0.010392200347340924 
176.0 0.011337984499999999 0.010087312688615393 0.03770067818336412 0.030745546059278074 0.01687958617440333 0.019437046261726126 0.01241436363864495 0.010372660786774157 0.010502024879316934 
177.0 0.011332497 0.010140857514791548 0.037914886581265406 0.030952074383300707 0.017022997404222234 0.01956704161791162 0.012555836726339994 0.010490866793286658 0.010612475192101923 
178.0 0.0114444595 0.01019468656417945 0.038129094979166694 0.031158782073830136 0.017166945407927472 0.019697606553324986 0.012698111361274102 0.010609742522215663 0.01072355128569589 
179.0 0.0115901765 0.010248801345474515 0.03834330337706798 0.03136566812317872 0.01731143018551895 0.019828741067966216 0.012841187543447275 0.010729287973561168 0.010835253160098838 
180.0 0.012321948000000001 0.01030320337538053 0.038557511774969265 0.031572731534918075 0.017456451736996587 0.019960445161835316 0.012985065272859517 0.010849503147323174 0.010947580815310769 
181.0 0.012142904500000001 0.010357894178652145 0.038771720172870554 0.03177997132369142 0.017602010062360292 0.020092718834932282 0.013129744549510821 0.010970388043501684 0.01106053425133168 
182.0 0.0120279045 0.010412875288137615 0.03898592857077184 0.03198738651503007 0.01774810516160998 0.020225562087257114 0.013275225373401192 0.011091942662096694 0.011174113468161566 
183.0 0.011980979 0.010468148244821764 0.03920013696867313 0.03219497614517394 0.017894737034745554 0.02035897491880982 0.013421507744530627 0.011214167003108204 0.011288318465800437 
184.0 0.012128043 0.01052371459786917 0.03941434536657441 0.032402739260895985 0.018041905681766942 0.02049295732959039 0.01356859166289913 0.011337061066536216 0.011403149244248286 
185.0 0.012208064999999999 0.010579575904667597 0.039628553764475695 0.03261067491933051 0.01818961110267405 0.020627509319598825 0.013716477128506696 0.011460624852380731 0.011518605803505116 
186.0 0.0123445085 0.010635733730871618 0.039842762162376984 0.032818782187805096 0.0183378532974668 0.020762630888835135 0.013865164141353328 0.011584858360641746 0.011634688143570927 
187.0 0.013211834 0.01069218965044652 0.04005697056027827 0.0330270601436762 0.01848663226614511 0.020898322037299306 0.014014652701439026 0.011709761591319262 0.011751396264445716 
188.0 0.012607243 0.010748945245712422 0.04027117895817956 0.03323550787416827 0.0186359480087089 0.021034582764991348 0.014164942808763788 0.01183533454441328 0.011868730166129486 
189.0 0.0126602815 0.010806002107388598 0.04048538735608085 0.03344412447621628 0.018785800525158082 0.02117141307191126 0.014316034463327616 0.0119615772199238 0.011986689848622235 
190.0 0.012743685 0.01086336183463809 0.04069959575398213 0.033652909056311554 0.018936189815492582 0.021308812958059035 0.01446792766513051 0.012088489617850822 0.012105275311923966 
191.0 0.012875851 0.010921026035112498 0.04091380415188342 0.03386186073035095 0.019087115879712322 0.021446782423434684 0.01462062241417247 0.012216071738194344 0.012224486556034676 
192.0 0.015091387 0.01097899632499707 0.04112801254978471 0.034070978623489026 0.019238578717817218 0.021585321468038196 0.014774118710453494 0.012344323580954369 0.01477411871045349 
193.0 0.015699337 0.011037274329055978 0.041342220947686 0.034280261869993466 0.019390578329807198 0.021724430091869574 0.014928416553973584 0.012473245146130893 0.014894581516182162 
194.0 0.0167055285 0.011095861680677867 0.04155642934558728 0.0344897096131034 0.019543114715682184 0.021864108294928825 0.01508351594473274 0.01260283643372392 0.015015670102719814 
195.0 0.016031429 0.011154760021921624 0.04177063774348856 0.03469932100489064 0.019696187875442098 0.022004356077215945 0.01523941688273096 0.01273309744373345 0.015137384470066444 
196.0 0.01597674 0.011213971003562417 0.04198484614138985 0.03490909520612382 0.019849797809086873 0.02214517343873093 0.015396119367968246 0.012864028176159477 0.015259724618222056 
197.0 0.016132683499999998 0.011273496285137942 0.04219905453929114 0.035119031386135306 0.020003944516616422 0.022286560379473783 0.015553623400444598 0.01299562863100201 0.015382690547186644 
198.0 0.016270707500000002 0.011333337534994953 0.04241326293719243 0.035329128722690686 0.02015862799803068 0.022428516899444504 0.015711928980160016 0.013127898808261042 0.015506282256960217 
199.0 0.016429613 0.011393496430336018 0.04262747133509372 0.035539386401861085 0.020313848253329575 0.022571042998643095 0.015871036107114496 0.013260838707936574 0.01563049974754277 
200.0 0.016707011 0.011453974657266518 0.042841679732995 0.035749803617897924 0.02046960528251303 0.02271413867706955 0.016030944781308044 0.013394448330028612 0.0157553430189343 
201.0 0.017293236 0.01151477391084191 0.04305588813089629 0.03596037957311022 0.020625899085580976 0.022857803934723874 0.016191655002740658 0.013528727674537147 0.01588081207113481 
202.0 0.016787602 0.011575895895115245 0.043270096528797576 0.03617111347774428 0.02078272966253334 0.02300203877160607 0.016353166771412336 0.013663676741462186 0.016006906904144302 
203.0 0.0169356815 0.011637342323184908 0.043484304926698865 0.03638200454986587 0.020940097013370063 0.023146843187716135 0.016515480087323082 0.013799295530803725 0.016133627517962774 
204.0 0.0170314215 0.01169911491724265 0.04369851332460015 0.03659305201524466 0.021098001138091065 0.02329221718305406 0.01667859495047289 0.013935584042561766 0.016260973912590224 
205.0 0.0172173725 0.011761215408621847 0.04391272172250143 0.03680425510724085 0.02125644203669628 0.023438160757619855 0.016842511360861765 0.01407254227673631 0.016388946088026657 
206.0 0.0173557425 0.011823645537846027 0.04412693012040272 0.0370156130666942 0.021415419709185635 0.02358467391141352 0.017007229318489706 0.014210170233327353 0.01651754404427207 
207.0 0.017515527500000003 0.011886407054677655 0.044341138518304006 0.03722712514181499 0.02157493415555907 0.023731756644435057 0.01717274882335671 0.014348467912334899 0.01664676778132646 
208.0 0.017595929000000003 0.011949501718167173 0.044555346916205295 0.037438790588077295 0.021734985375816522 0.023879408956684455 0.01733906987546278 0.014487435313758946 0.01677661729918983 
209.0 0.0177424305 0.012012931296702306 0.044769555314106584 0.03765060866811418 0.021895573369957917 0.024027630848161723 0.01750619247480792 0.014627072437599494 0.01690709259786219 
210.0 0.0178352115 0.012076697568057605 0.044983763712007865 0.037862578651614874 0.02205669813798319 0.02417642231886686 0.01767411662139212 0.014767379283856543 0.017038193677343518 
211.0 0.018008664 0.01214080231944431 0.045197972109909154 0.03807469981522412 0.02221835967989228 0.024325783368799866 0.017842842315215386 0.014908355852530095 0.017169920537633828 
212.0 0.0181238065 0.01220524734756041 0.04541218050781044 0.03828697144244309 0.022380557995685127 0.024475713997960735 0.01801236955627772 0.015050002143620149 0.017302273178733125 
213.0 0.0182709915 0.012270034458641011 0.04562638890571173 0.03849939282353254 0.02254329308536166 0.024626214206349476 0.018182698344579116 0.0151923181571267 0.017435251600641393 
214.0 0.018437841 0.012335165468508966 0.045840597303613013 0.03871196325541743 0.022706564948921815 0.024777283993966087 0.01835382868011958 0.015335303893049757 0.017568855803358648 
215.0 0.018582247 0.012400642202625762 0.046054805701514295 0.038924682041593675 0.02287037358636554 0.02492892336081056 0.018525760562899108 0.015478959351389314 0.017703085786884884 
216.0 0.018797014999999997 0.012466466496142673 0.046269014099415584 0.03913754849203633 0.02303471899769276 0.025081132306882904 0.018698493992917703 0.01562328453214537 0.017837941551220093 
217.0 0.0188552165 0.012532640193952218 0.04648322249731687 0.039350561923109595 0.023199601182903422 0.025233910832183116 0.018872028970175363 0.01576827943531793 0.017973423096364287 
218.0 0.018984053 0.012599165150739848 0.04669743089521816 0.03956372165747861 0.02336502014199747 0.025387258936711198 0.019046365494672087 0.01591394406090699 0.01810953042231746 
219.0 0.019122061 0.012666043231035944 0.04691163929311945 0.0397770270240226 0.023530975874974835 0.025541176620467145 0.01922150356640788 0.016060278408912557 0.018246263529079612 
220.0 0.0192501435 0.012733276309268059 0.04712584769102073 0.03999047735774984 0.023697468381835455 0.02569566388345096 0.019397443185382734 0.01620728247933462 0.018383622416650744 
221.0 0.019396324 0.012800866269813466 0.04734005608892202 0.040204071999714035 0.023864497662579285 0.025850720725662645 0.019574184351596656 0.016354956272173184 0.018521607085030863 
222.0 0.019537491 0.012868815007051972 0.04755426448682331 0.04041781029693227 0.024032063717206256 0.026006347147102198 0.019751727065049643 0.01650329978742825 0.018660217534219953 
223.0 0.019672006 0.012937124425419005 0.04776847288472459 0.040631691602304426 0.024200166545716315 0.026162543147769616 0.019930071325741695 0.01665231302509982 0.01879945376421803 
224.0 0.019814348 0.013005796439458994 0.04798268128262587 0.040845715274534025 0.0243688061481094 0.026319308727664904 0.02010921713367281 0.01680199598518789 0.018939315775025087 
225.0 0.019973987999999998 0.013074832973879033 0.04819688968052716 0.041059880678050505 0.02453798252438546 0.026476643886788057 0.020289164488842996 0.016952348667692463 0.01907980356664112 
226.0 0.0200574035 0.013144235963602821 0.04841109807842845 0.041274187182932874 0.024707695674544432 0.02663454862513908 0.02046991339125224 0.017103371072613532 0.01922091713906613 
227.0 0.0202367085 0.013214007353824896 0.04862530647632974 0.04148863416483472 0.024877945598586266 0.026793022942717973 0.02065146384090056 0.017255063199951105 0.019362656492300127 
228.0 0.0203688575 0.013284149100065154 0.04883951487423103 0.04170322100491054 0.025048732296510903 0.02695206683952473 0.020833815837787935 0.01740742504970518 0.0195050216263431 
229.0 0.020563228 0.013354663168223653 0.04905372327213231 0.041917947089743356 0.02522005576831829 0.027111680315559362 0.02101696938191438 0.017560456621875758 0.01964801254119505 
230.0 0.02067503 0.013425551534635715 0.0492679316700336 0.042132811811273575 0.025391916014008375 0.027271863370821856 0.02120092447327989 0.017714157916462837 0.019791629236855988 
231.0 0.020822557499999998 0.013496816186127327 0.04948214006793489 0.04234781456672914 0.025564313033581094 0.027432616005312216 0.021385681111884467 0.017868528933466417 0.019935871713325903 
232.0 0.0209201095 0.013568459120070807 0.049696348465836176 0.042562954758556856 0.025737246827036406 0.02759393821903045 0.021571239297728105 0.0180235696728865 0.020080739970604795 
233.0 0.021102685 0.013640482344440805 0.04991055686373746 0.042778231794354894 0.02591071739437426 0.027755830011976547 0.02175759903081081 0.018179280134723082 0.02022623400869267 
234.0 0.0212669835 0.013712887877870564 0.05012476526163874 0.04299364508680647 0.02608472473559459 0.027918291384150515 0.021944760311132582 0.01833566031897617 0.020372353827589527 
235.0 0.021392332 0.013785677749708519 0.05033897365954003 0.04320919405361461 0.026259268850697345 0.028081322335552352 0.022132723138693418 0.01849271022564575 0.020519099427295358 
236.0 0.021522351000000002 0.013858854000075155 0.05055318205744132 0.04342487811743816 0.026434349739682488 0.028244922866182052 0.022321487513493322 0.018650429854731837 0.02066647080781018 
237.0 0.021700594 0.013932418679920188 0.050767390455342606 0.043640696705828694 0.026609967402549957 0.02840909297603962 0.02251105343553229 0.018808819206234426 0.02081446796913397 
238.0 0.021832589 0.014006373851080063 0.050981598853243895 0.04385664925116864 0.026786121839299702 0.02857383266512506 0.022701420904810324 0.018967878280153515 0.020963090911266746 
